Data File Name,2100 expert_Eukaryote Total RNA Pico_DE13805791_2015-08-26_14-49-17.xad
24.25,6.392381
24.3,6.547752
24.35,6.752408
24.4,6.980478
24.45,7.179829
24.5,7.3774
24.55,7.593744
24.6,7.798318
24.65,7.972393
24.7,8.075742
24.75,8.102788
24.8,8.099602
24.85,8.068319
24.9,8.03304
24.95,7.938183
25,7.783261
25.05,7.636544
25.1,7.516133
25.15,7.422302
25.2,7.347662
25.25,7.280957
25.3,7.198572
25.35,7.15209
25.4,7.127468
25.45,7.098503
25.5,7.033178
25.55,6.912961
25.6,6.736932
25.65,6.49677
25.7,6.229128
25.75,5.954123
25.8,5.750271
25.85,5.62765
25.9,5.490874
25.95,5.323737
26,5.059982
26.05,4.704346
26.1,4.324304
26.15,3.949253
26.2,3.614578
26.25,3.296191
26.3,3.016485
26.35,2.755644
26.4,2.563534
26.45,2.439316
26.5,2.358981
26.55,2.30545
26.6,2.280657
26.65,2.228101
26.7,2.157291
26.75,2.083467
26.8,2.026763
26.85,1.977874
26.9,1.925115
26.95,1.891201
27,1.849814
27.05,1.808115
27.1,1.768313
27.15,1.768021
27.2,1.749661
27.25,1.734941
27.3,1.717484
27.35,1.700346
27.4,1.681875
27.45,1.715373
27.5,1.732132
27.55,1.733786
27.6,1.703906
27.65,1.655242
27.7,1.588054
27.75,1.523792
27.8,1.510671
27.85,1.490701
27.9,1.506918
27.95,1.519816
28,1.522478
28.05,1.530089
28.1,1.516351
28.15,1.491595
28.2,1.456707
28.25,1.433959
28.3,1.412948
28.35,1.396364
28.4,1.40494
28.45,1.400539
28.5,1.38625
28.55,1.363383
28.6,1.337181
28.65,1.30578
28.7,1.284115
28.75,1.278411
28.8,1.302515
28.85,1.335948
28.9,1.352985
28.95,1.328262
29,1.29026
29.05,1.255166
29.1,1.246443
29.15,1.280433
29.2,1.323828
29.25,1.341724
29.3,1.338022
29.35,1.327322
29.4,1.283145
29.45,1.233015
29.5,1.210791
29.55,1.204041
29.6,1.184673
29.65,1.179677
29.7,1.175457
29.75,1.165833
29.8,1.149863
29.85,1.128682
29.9,1.103395
29.95,1.081512
30,1.065228
30.05,1.045539
30.1,1.040127
30.15,1.022959
30.2,1.036847
30.25,1.04468
30.3,1.04754
30.35,1.047691
30.4,1.093418
30.45,1.121253
30.5,1.098369
30.55,1.068176
30.6,1.050646
30.65,1.013771
30.7,0.9858872
30.75,1.017097
30.8,0.9841142
30.85,0.9489588
30.9,0.9387472
30.95,0.9307194
31,0.9386846
31.05,0.9290783
31.1,0.9402707
31.15,0.9463388
31.2,0.9353828
31.25,0.9242208
31.3,0.9185803
31.35,0.9279834
31.4,0.9381745
31.45,0.9294794
31.5,0.9440602
31.55,0.9251744
31.6,0.9176608
31.65,0.8940191
31.7,0.8901956
31.75,0.8976073
31.8,0.9035353
31.85,0.909416
31.9,0.9119549
31.95,0.890134
32,0.8520629
32.05,0.8340887
32.1,0.8313528
32.15,0.8373476
32.2,0.8389362
32.25,0.8283716
32.3,0.8331037
32.35,0.8317439
32.4,0.8339117
32.45,0.836692
32.5,0.8371326
32.55,0.8390809
32.6,0.8632149
32.65,0.8857839
32.7,0.8894228
32.75,0.8646622
32.8,0.8353917
32.85,0.8053825
32.9,0.7968248
32.95,0.8118519
33,0.8216057
33.05,0.8380135
33.1,0.851738
33.15,0.8521646
33.2,0.8329149
33.25,0.8121217
33.3,0.8307005
33.35,0.8421226
33.4,0.8380001
33.45,0.8358132
33.5,0.84275
33.55,0.8334593
33.6,0.8496515
33.65,0.8884309
33.7,0.885484
33.75,0.8545291
33.8,0.8328264
33.85,0.7928412
33.9,0.796959
33.95,0.8054814
34,0.845058
34.05,0.8517665
34.1,0.8470898
34.15,0.8281696
34.2,0.8038532
34.25,0.8080515
34.3,0.7988791
34.35,0.8084834
34.4,0.8089488
34.45,0.8286125
34.5,0.8464407
34.55,0.8543179
34.6,0.8627523
34.65,0.8720564
34.7,0.8838118
34.75,0.8832203
34.8,0.8444131
34.85,0.8018334
34.9,0.7563237
34.95,0.7319821
35,0.745852
35.05,0.7738343
35.1,0.7900543
35.15,0.7770824
35.2,0.7400551
35.25,0.6942283
35.3,0.6851278
35.35,0.7322499
35.4,0.7644967
35.45,0.7934818
35.5,0.801971
35.55,0.7888542
35.6,0.8015426
35.65,0.818953
35.7,0.8270472
35.75,0.8059708
35.8,0.7814818
35.85,0.7978661
35.9,0.8161224
35.95,0.8255458
36,0.8166884
36.05,0.7933862
36.1,0.7735274
36.15,0.7507333
36.2,0.7727453
36.25,0.7793772
36.3,0.7687035
36.35,0.7656265
36.4,0.7554125
36.45,0.7163526
36.5,0.6835018
36.55,0.6886714
36.6,0.7002442
36.65,0.7248134
36.7,0.7506213
36.75,0.7323555
36.8,0.7009376
36.85,0.6805625
36.9,0.6835519
36.95,0.6721512
37,0.6927097
37.05,0.7305835
37.1,0.7363028
37.15,0.7264089
37.2,0.7092102
37.25,0.6998692
37.3,0.6802877
37.35,0.6871451
37.4,0.6722794
37.45,0.6677342
37.5,0.664386
37.55,0.6863947
37.6,0.6896397
37.65,0.6899825
37.7,0.6751922
37.75,0.6630439
37.8,0.6662276
37.85,0.6739472
37.9,0.6757144
37.95,0.6793605
38,0.6883574
38.05,0.6959892
38.1,0.6847408
38.15,0.6636192
38.2,0.6628765
38.25,0.6377567
38.3,0.6368011
38.35,0.633427
38.4,0.6323419
38.45,0.6330449
38.5,0.641943
38.55,0.6416166
38.6,0.6210666
38.65,0.6121088
38.7,0.6129938
38.75,0.6247807
38.8,0.6639587
38.85,0.668808
38.9,0.6669996
38.95,0.6818911
39,0.7020021
39.05,0.6947998
39.1,0.6719116
39.15,0.6645815
39.2,0.6418257
39.25,0.6238483
39.3,0.6117133
39.35,0.584146
39.4,0.5660586
39.45,0.5698292
39.5,0.5820278
39.55,0.5769379
39.6,0.5985756
39.65,0.6063411
39.7,0.6135682
39.75,0.6088701
39.8,0.5996042
39.85,0.5689351
39.9,0.5721967
39.95,0.6022015
40,0.6313384
40.05,0.6438494
40.1,0.6339173
40.15,0.6009716
40.2,0.5811694
40.25,0.580228
40.3,0.5598953
40.35,0.5341858
40.4,0.5641407
40.45,0.6134038
40.5,0.6505088
40.55,0.6618681
40.6,0.6614386
40.65,0.6341686
40.7,0.6096666
40.75,0.6466742
40.8,0.6934051
40.85,0.7034534
40.9,0.6753778
40.95,0.651251
41,0.6260939
41.05,0.6087579
41.1,0.6075029
41.15,0.622086
41.2,0.6092159
41.25,0.6149207
41.3,0.6173699
41.35,0.6160468
41.4,0.6125833
41.45,0.6210918
41.5,0.6368766
41.55,0.6452934
41.6,0.6565399
41.65,0.6481366
41.7,0.6549237
41.75,0.6673001
41.8,0.6824532
41.85,0.6535541
41.9,0.6457028
41.95,0.6389169
42,0.6263539
42.05,0.6265697
42.1,0.6493281
42.15,0.6714019
42.2,0.6840162
42.25,0.6898295
42.3,0.6465845
42.35,0.5979154
42.4,0.6118159
42.45,0.6485882
42.5,0.6934342
42.55,0.6811832
42.6,0.676873
42.65,0.680011
42.7,0.6655782
42.75,0.6671371
42.8,0.6672093
42.85,0.6596907
42.9,0.6426975
42.95,0.646015
43,0.6646876
43.05,0.6571327
43.1,0.6499374
43.15,0.6634504
43.2,0.6664863
43.25,0.6618705
43.3,0.6773021
43.35,0.6827948
43.4,0.6713384
43.45,0.6493896
43.5,0.6181353
43.55,0.591487
43.6,0.5995096
43.65,0.6241776
43.7,0.6283434
43.75,0.6337229
43.8,0.6538779
43.85,0.6648096
43.9,0.673831
43.95,0.6708987
44,0.6646652
44.05,0.6133623
44.1,0.5983525
44.15,0.6068601
44.2,0.6344668
44.25,0.6641207
44.3,0.6916338
44.35,0.7176328
44.4,0.7196929
44.45,0.7030042
44.5,0.7078733
44.55,0.6972699
44.6,0.6739319
44.65,0.6801265
44.7,0.6695164
44.75,0.6535141
44.8,0.652653
44.85,0.6628419
44.9,0.660923
44.95,0.6488819
45,0.6585085
45.05,0.6657375
45.1,0.6702695
45.15,0.6935867
45.2,0.7114918
45.25,0.7136536
45.3,0.7111026
45.35,0.6988929
45.4,0.6898731
45.45,0.6947818
45.5,0.6849032
45.55,0.6921661
45.6,0.6866711
45.65,0.6995882
45.7,0.7060829
45.75,0.7008363
45.8,0.69586
45.85,0.6972397
45.9,0.6900333
45.95,0.6503512
46,0.6335658
46.05,0.6314482
46.1,0.6642444
46.15,0.7134555
46.2,0.7630196
46.25,0.7608744
46.3,0.7433559
46.35,0.7369334
46.4,0.7656856
46.45,0.7983772
46.5,0.8064873
46.55,0.782951
46.6,0.749755
46.65,0.7379287
46.7,0.7570372
46.75,0.7870811
46.8,0.8006314
46.85,0.8063587
46.9,0.8035181
46.95,0.7768422
47,0.7343206
47.05,0.7658247
47.1,0.7840016
47.15,0.7849593
47.2,0.7826404
47.25,0.7672864
47.3,0.739893
47.35,0.7109398
47.4,0.7246307
47.45,0.7520261
47.5,0.7628872
47.55,0.7740571
47.6,0.7676426
47.65,0.747458
47.7,0.7223089
47.75,0.7232808
47.8,0.7492976
47.85,0.7699375
47.9,0.8014531
47.95,0.841283
48,0.8437794
48.05,0.832701
48.1,0.8089498
48.15,0.7737607
48.2,0.7592297
48.25,0.7959404
48.3,0.8470676
48.35,0.8449247
48.4,0.8586235
48.45,0.8643509
48.5,0.8340116
48.55,0.8126801
48.6,0.8132365
48.65,0.8064858
48.7,0.8079054
48.75,0.8313041
48.8,0.8597998
48.85,0.8887661
48.9,0.9097575
48.95,0.9191936
49,0.8979965
49.05,0.8961058
49.1,0.8978407
49.15,0.9185216
49.2,0.9582933
49.25,0.9882438
49.3,1.001519
49.35,0.9942163
49.4,0.9869598
49.45,0.9882938
49.5,0.988739
49.55,1.012486
49.6,1.042031
49.65,1.062545
49.7,1.066987
49.75,1.080502
49.8,1.073726
49.85,1.075085
49.9,1.092566
49.95,1.081844
50,1.088075
50.05,1.099092
50.1,1.120105
50.15,1.118472
50.2,1.11456
50.25,1.098376
50.3,1.056175
50.35,1.038365
50.4,1.037949
50.45,1.058266
50.5,1.091065
50.55,1.104496
50.6,1.091031
50.65,1.056178
50.7,1.031688
50.75,1.014264
50.8,1.033258
50.85,1.074158
50.9,1.097839
50.95,1.089452
51,1.057374
51.05,1.029918
51.1,0.999853
51.15,0.9890376
51.2,0.995427
51.25,1.008923
51.3,1.009664
51.35,0.9946063
51.4,0.9775595
51.45,0.9891849
51.5,0.9603012
51.55,0.961455
51.6,0.9551952
51.65,0.9690375
51.7,0.999381
51.75,1.01206
51.8,0.9977015
51.85,0.9492806
51.9,0.9263929
51.95,0.9121432
52,0.9242459
52.05,0.9304727
52.1,0.9265055
52.15,0.9282468
52.2,0.9461526
52.25,0.9814519
52.3,1.020065
52.35,1.032872
52.4,1.022583
52.45,1.000915
52.5,0.9917434
52.55,1.005483
52.6,1.03888
52.65,1.059572
52.7,1.068622
52.75,1.063032
52.8,1.071121
52.85,1.106077
52.9,1.156949
52.95,1.178503
53,1.184204
53.05,1.186003
53.1,1.189254
53.15,1.20058
53.2,1.231496
53.25,1.256261
53.3,1.274971
53.35,1.289817
53.4,1.27105
53.45,1.267769
53.5,1.26622
53.55,1.296134
53.6,1.331599
53.65,1.352288
53.7,1.343558
53.75,1.348814
53.8,1.378472
53.85,1.409896
53.9,1.416018
53.95,1.398335
54,1.358572
54.05,1.335015
54.1,1.329172
54.15,1.333019
54.2,1.338712
54.25,1.322274
54.3,1.307095
54.35,1.274824
54.4,1.275068
54.45,1.284747
54.5,1.259775
54.55,1.235152
54.6,1.201015
54.65,1.148298
54.7,1.099851
54.75,1.072649
54.8,1.07257
54.85,1.059735
54.9,1.062945
54.95,1.065773
55,1.026718
55.05,1.013714
55.1,1.031284
55.15,1.028582
55.2,1.000058
55.25,0.9489202
55.3,0.9234746
55.35,0.898733
55.4,0.9100521
55.45,0.9325928
55.5,0.9200004
55.55,0.8794488
55.6,0.831834
55.65,0.824089
55.7,0.8233308
55.75,0.8220329
55.8,0.8325924
55.85,0.839426
55.9,0.8321776
55.95,0.8458706
56,0.8406975
56.05,0.812691
56.1,0.7675721
56.15,0.728076
56.2,0.6972405
56.25,0.6891676
56.3,0.6961558
56.35,0.7070113
56.4,0.7178401
56.45,0.7285172
56.5,0.7327464
56.55,0.7383075
56.6,0.7436495
56.65,0.7570332
56.7,0.7496509
56.75,0.7358451
56.8,0.721458
56.85,0.7017519
56.9,0.6893979
56.95,0.6858601
57,0.6793145
57.05,0.6743957
57.1,0.6937605
57.15,0.7234316
57.2,0.7484741
57.25,0.7539803
57.3,0.7596748
57.35,0.7117293
57.4,0.6949769
57.45,0.6775022
57.5,0.6611376
57.55,0.6574628
57.6,0.6756421
57.65,0.7019381
57.7,0.7094024
57.75,0.7098321
57.8,0.6864151
57.85,0.6618872
57.9,0.6706766
57.95,0.6925122
58,0.674199
58.05,0.653595
58.1,0.6536598
58.15,0.6527742
58.2,0.6546163
58.25,0.6627235
58.3,0.6704369
58.35,0.6670486
58.4,0.667743
58.45,0.6815637
58.5,0.6575615
58.55,0.6643862
58.6,0.6478078
58.65,0.6414892
58.7,0.6359202
58.75,0.6403885
58.8,0.635374
58.85,0.6216956
58.9,0.6250998
58.95,0.6090636
59,0.589213
59.05,0.6247944
59.1,0.6666553
59.15,0.6977051
59.2,0.7207755
59.25,0.7267628
59.3,0.6662402
59.35,0.5975696
59.4,0.5761795
59.45,0.5479575
59.5,0.5465404
59.55,0.5739265
59.6,0.5903475
59.65,0.603493
59.7,0.6061672
59.75,0.615282
59.8,0.6202795
59.85,0.6221307
59.9,0.6120262
59.95,0.5957502
60,0.5942386
60.05,0.5947244
60.1,0.5687698
60.15,0.5755022
60.2,0.577986
60.25,0.5656579
60.3,0.5404824
60.35,0.5516188
60.4,0.5549649
60.45,0.5491577
60.5,0.5744095
60.55,0.6193564
60.6,0.6224608
60.65,0.6014414
60.7,0.6057608
60.75,0.5766258
60.8,0.5525895
60.85,0.5596848
60.9,0.5929485
60.95,0.5730757
61,0.5452557
61.05,0.5238224
61.1,0.5096252
61.15,0.5145592
61.2,0.5399011
61.25,0.5510695
61.3,0.5550544
61.35,0.551118
61.4,0.562556
61.45,0.5905287
61.5,0.5758558
61.55,0.5537724
61.6,0.5265507
61.65,0.5318022
61.7,0.5433563
61.75,0.5650284
61.8,0.5758469
61.85,0.5595664
61.9,0.547363
61.95,0.557275
62,0.5672445
62.05,0.5760601
62.1,0.5781773
62.15,0.5765666
62.2,0.5519761
62.25,0.5226455
62.3,0.5060715
62.35,0.510405
62.4,0.5161812
62.45,0.5231082
62.5,0.5246636
62.55,0.5139428
62.6,0.5170671
62.65,0.5165794
62.7,0.5130726
62.75,0.5075011
62.8,0.5138132
62.85,0.522616
62.9,0.530343
62.95,0.5418715
63,0.5192237
63.05,0.5178208
63.1,0.5081293
63.15,0.5229278
63.2,0.5294
63.25,0.546981
63.3,0.5509562
63.35,0.5432046
63.4,0.5336625
63.45,0.5127736
63.5,0.4999703
63.55,0.5182348
63.6,0.5550883
63.65,0.5671423
63.7,0.5643641
63.75,0.5475899
63.8,0.5139351
63.85,0.4523402
63.9,0.4367
63.95,0.4636942
64,0.486717
64.05,0.5180436
64.1,0.5481763
64.15,0.5549942
64.2,0.5361244
64.25,0.5221703
64.3,0.5113773
64.35,0.4942214
64.4,0.4912728
64.45,0.4909922
64.5,0.509757
64.55,0.5311105
64.6,0.5533348
64.65,0.5762239
64.7,0.5674213
64.75,0.5525354
64.8,0.5421973
64.85,0.5462624
64.9,0.552758
64.95,0.5447984
65,0.5325462
65.05,0.4995302
65.1,0.4702679
65.15,0.4610969
65.2,0.4983863
65.25,0.532959
65.3,0.5497876
65.35,0.5665421
65.4,0.5646007
65.45,0.5622587
65.5,0.5624046
65.55,0.5624046
65.6,0.5624046
65.65,0.5624046
65.7,0.5624046
65.75,0.5624046
65.8,0.5624046
65.85,0.5624046
65.9,0.5624046
65.95,0.5624046
66,0.5624046
66.05,0.5624046
66.1,0.5624046
66.15,0.5624046
66.2,0.5624046
66.25,0.5624046
66.3,0.5624046
66.35,0.5624046
66.4,0.5624046
66.45,0.5624046
66.5,0.5624046
66.55,0.5624046
66.6,0.5624046
66.65,0.5624046
66.7,0.5624046
66.75,0.5624046
66.8,0.5624046
66.85,0.5624046
66.9,0.5624046
66.95,0.5624046
67,0.5624046
67.05,0.5624046
67.1,0.5624046
67.15,0.5624046
67.2,0.5624046
67.25,0.5624046
67.3,0.5624046
67.35,0.5624046
67.4,0.5624046
67.45,0.5624046
67.5,0.5624046
67.55,0.5624046
67.6,0.5624046
67.65,0.5624046
67.7,0.5624046
67.75,0.5624046
67.8,0.5624046
67.85,0.5624046
67.9,0.5624046
67.95,0.5624046
68,0.5624046
68.05,0.5624046
68.1,0.5624046
68.15,0.5624046
68.2,0.5624046
68.25,0.5624046
68.3,0.5624046
68.35,0.5624046
68.4,0.5624046
68.45,0.5624046
68.5,0.5624046
68.55,0.5624046
68.6,0.5624046
68.65,0.5624046
68.7,0.5624046
68.75,0.5624046
68.8,0.5624046
68.85,0.5624046
68.9,0.5624046
68.95,0.5624046
69,0.5624046
69.05,0.5624046
69.1,0.5624046
69.15,0.5624046
69.2,0.5624046
69.25,0.5624046
69.3,0.5624046
69.35,0.5624046
69.4,0.5624046
69.45,0.5624046
69.5,0.5624046
69.55,0.5624046
69.6,0.5624046
69.65,0.5624046
69.7,0.5624046
69.75,0.5624046
69.8,0.5624046
69.85,0.5624046
69.9,0.5624046
69.95,0.5624046
 
Alignment,On
