Data File Name,2100 expert_Eukaryote Total RNA Pico_DE13805791_2015-08-26_14-49-17.xad
24.05,2.651041
24.1,2.763612
24.15,2.873508
24.2,2.984486
24.25,3.083724
24.3,3.150501
24.35,3.278039
24.4,3.446455
24.45,3.595791
24.5,3.711875
24.55,3.805058
24.6,3.851273
24.65,3.857093
24.7,3.856664
24.75,3.799117
24.8,3.719221
24.85,3.664735
24.9,3.587602
24.95,3.533847
25,3.451912
25.05,3.37205
25.1,3.248189
25.15,3.1402
25.2,3.029831
25.25,2.912241
25.3,2.812098
25.35,2.71858
25.4,2.609036
25.45,2.455185
25.5,2.3468
25.55,2.197225
25.6,2.0742
25.65,1.997999
25.7,1.949334
25.75,1.896431
25.8,1.808607
25.85,1.719331
25.9,1.603592
25.95,1.470174
26,1.352023
26.05,1.242594
26.1,1.17522
26.15,1.110566
26.2,1.03732
26.25,0.9780817
26.3,0.9035582
26.35,0.8524176
26.4,0.8045599
26.45,0.7755293
26.5,0.7378546
26.55,0.7157578
26.6,0.727155
26.65,0.741648
26.7,0.7512314
26.75,0.7393155
26.8,0.7211282
26.85,0.6847844
26.9,0.6917322
26.95,0.7134805
27,0.7099261
27.05,0.7155741
27.1,0.7208198
27.15,0.6932598
27.2,0.6683819
27.25,0.648712
27.3,0.6371276
27.35,0.6223136
27.4,0.60974
27.45,0.6162595
27.5,0.6366704
27.55,0.6634409
27.6,0.6700449
27.65,0.6298223
27.7,0.5884598
27.75,0.5688586
27.8,0.571703
27.85,0.6021836
27.9,0.6263453
27.95,0.6275017
28,0.591395
28.05,0.557768
28.1,0.5391915
28.15,0.548366
28.2,0.565374
28.25,0.5931012
28.3,0.6280922
28.35,0.6256387
28.4,0.6085771
28.45,0.5934973
28.5,0.5912461
28.55,0.5723639
28.6,0.5497237
28.65,0.5613743
28.7,0.5542241
28.75,0.5542469
28.8,0.5570951
28.85,0.5425918
28.9,0.5372155
28.95,0.5494012
29,0.5616766
29.05,0.5248155
29.1,0.503442
29.15,0.513442
29.2,0.536123
29.25,0.5748151
29.3,0.6173034
29.35,0.6284774
29.4,0.6162898
29.45,0.6361249
29.5,0.7041069
29.55,0.7267608
29.6,0.7030666
29.65,0.664739
29.7,0.6128853
29.75,0.5544106
29.8,0.5173847
29.85,0.5590681
29.9,0.5460718
29.95,0.5735924
30,0.5973472
30.05,0.6251738
30.1,0.6134324
30.15,0.6037871
30.2,0.607785
30.25,0.603723
30.3,0.6233794
30.35,0.6558273
30.4,0.6490659
30.45,0.6245318
30.5,0.6269107
30.55,0.6328512
30.6,0.6102517
30.65,0.5950712
30.7,0.5751615
30.75,0.5499325
30.8,0.5501009
30.85,0.5751112
30.9,0.566919
30.95,0.5316278
31,0.4959531
31.05,0.4659437
31.1,0.4530258
31.15,0.4546438
31.2,0.4482232
31.25,0.4418799
31.3,0.4099341
31.35,0.420312
31.4,0.448168
31.45,0.4600285
31.5,0.4766564
31.55,0.4833565
31.6,0.4889117
31.65,0.4964266
31.7,0.4979852
31.75,0.4751209
31.8,0.4569854
31.85,0.4317342
31.9,0.3950897
31.95,0.3937544
32,0.4045954
32.05,0.4104488
32.1,0.4043053
32.15,0.4094359
32.2,0.3893534
32.25,0.369924
32.3,0.3811615
32.35,0.3839888
32.4,0.3689337
32.45,0.3662606
32.5,0.3574268
32.55,0.3415787
32.6,0.3354512
32.65,0.3631596
32.7,0.3831402
32.75,0.3881677
32.8,0.4237097
32.85,0.4564079
32.9,0.4479568
32.95,0.4164953
33,0.3871721
33.05,0.347536
33.1,0.3206423
33.15,0.3455872
33.2,0.362456
33.25,0.3881256
33.3,0.4156176
33.35,0.4124461
33.4,0.3679675
33.45,0.3099798
33.5,0.3123535
33.55,0.3242813
33.6,0.3620448
33.65,0.4055692
33.7,0.4378405
33.75,0.4537503
33.8,0.4336518
33.85,0.3935559
33.9,0.3347406
33.95,0.3054741
34,0.2752879
34.05,0.2911322
34.1,0.3239967
34.15,0.3037461
34.2,0.2885265
34.25,0.2998938
34.3,0.3105036
34.35,0.3363922
34.4,0.3669066
34.45,0.3942572
34.5,0.3792742
34.55,0.3571157
34.6,0.3294351
34.65,0.3000356
34.7,0.2908725
34.75,0.2920399
34.8,0.3164341
34.85,0.3259174
34.9,0.3492289
34.95,0.3538518
35,0.3269378
35.05,0.3037011
35.1,0.2558316
35.15,0.2126569
35.2,0.2055356
35.25,0.2140808
35.3,0.2432795
35.35,0.2687699
35.4,0.274011
35.45,0.2480887
35.5,0.192398
35.55,0.2353664
35.6,0.240803
35.65,0.2373271
35.7,0.2543336
35.75,0.2455113
35.8,0.2524886
35.85,0.2629043
35.9,0.2703336
35.95,0.2472548
36,0.2435479
36.05,0.253674
36.1,0.2491369
36.15,0.2719247
36.2,0.2440884
36.25,0.2293779
36.3,0.2376801
36.35,0.2550569
36.4,0.2404716
36.45,0.2059259
36.5,0.2078222
36.55,0.2079376
36.6,0.2206609
36.65,0.2321744
36.7,0.2149875
36.75,0.2161992
36.8,0.2297994
36.85,0.2758474
36.9,0.2632755
36.95,0.246266
37,0.2398355
37.05,0.2169687
37.1,0.1883359
37.15,0.1902413
37.2,0.216179
37.25,0.2435068
37.3,0.2685407
37.35,0.2766959
37.4,0.2642504
37.45,0.2332581
37.5,0.2556644
37.55,0.2736253
37.6,0.2566614
37.65,0.2215254
37.7,0.2059747
37.75,0.2314844
37.8,0.2702397
37.85,0.2820193
37.9,0.2681617
37.95,0.2167645
38,0.1851352
38.05,0.1719753
38.1,0.1833502
38.15,0.1785851
38.2,0.1742578
38.25,0.2032923
38.3,0.2144235
38.35,0.2066293
38.4,0.1803068
38.45,0.1687817
38.5,0.1579409
38.55,0.1658749
38.6,0.1971058
38.65,0.2218565
38.7,0.2378903
38.75,0.2470404
38.8,0.2330247
38.85,0.1866438
38.9,0.1432604
38.95,0.1236094
39,0.1397323
39.05,0.1735544
39.1,0.1834319
39.15,0.187974
39.2,0.2001244
39.25,0.2116573
39.3,0.2040841
39.35,0.1861761
39.4,0.1494849
39.45,0.1317734
39.5,0.1270249
39.55,0.1206921
39.6,0.1237297
39.65,0.121388
39.7,0.105786
39.75,0.1076992
39.8,0.111277
39.85,0.1186673
39.9,0.1364049
39.95,0.1449539
40,0.1626024
40.05,0.1471258
40.1,0.1285122
40.15,0.1138136
40.2,0.1121147
40.25,0.1408488
40.3,0.1389493
40.35,0.151831
40.4,0.1415643
40.45,0.1294077
40.5,9.988201E-02
40.55,8.914401E-02
40.6,9.981754E-02
40.65,0.1037831
40.7,0.1277316
40.75,0.1683383
40.8,0.1824834
40.85,0.1832702
40.9,0.1771584
40.95,0.161935
41,0.1690252
41.05,0.1884786
41.1,0.1963542
41.15,0.1763361
41.2,0.1843189
41.25,0.1872825
41.3,0.1999617
41.35,0.2027114
41.4,0.2188828
41.45,0.2183548
41.5,0.2108442
41.55,0.1986616
41.6,0.1866769
41.65,0.1884301
41.7,0.1825147
41.75,0.1876435
41.8,0.1864997
41.85,0.1575537
41.9,0.1370403
41.95,0.1469425
42,0.1833127
42.05,0.2174886
42.1,0.2265866
42.15,0.2130614
42.2,0.194819
42.25,0.193761
42.3,0.1984682
42.35,0.1937793
42.4,0.177775
42.45,0.1658788
42.5,0.1703697
42.55,0.1999917
42.6,0.2153622
42.65,0.1801335
42.7,0.1584578
42.75,0.1718697
42.8,0.1903537
42.85,0.2103492
42.9,0.2136821
42.95,0.1888658
43,0.1502471
43.05,0.152721
43.1,0.1696975
43.15,0.1969792
43.2,0.2209814
43.25,0.2110496
43.3,0.1867502
43.35,0.1735674
43.4,0.1717864
43.45,0.1482416
43.5,0.1516689
43.55,0.1703839
43.6,0.1713856
43.65,0.184494
43.7,0.1898237
43.75,0.174233
43.8,0.1501632
43.85,0.1602865
43.9,0.1616858
43.95,0.1605542
44,0.1679153
44.05,0.1816051
44.1,0.1934276
44.15,0.2086399
44.2,0.2119793
44.25,0.2234744
44.3,0.2247918
44.35,0.2289192
44.4,0.2099217
44.45,0.1877874
44.5,0.1807008
44.55,0.1873686
44.6,0.1972326
44.65,0.1870137
44.7,0.163012
44.75,0.1495744
44.8,0.1771028
44.85,0.2250225
44.9,0.2594696
44.95,0.2644242
45,0.2375693
45.05,0.1953539
45.1,0.1831026
45.15,0.1929439
45.2,0.2145153
45.25,0.2471029
45.3,0.2747531
45.35,0.2581797
45.4,0.2025354
45.45,0.1668848
45.5,0.1322315
45.55,0.1218933
45.6,0.1429046
45.65,0.1713817
45.7,0.2049344
45.75,0.2307837
45.8,0.2483398
45.85,0.2407146
45.9,0.2321014
45.95,0.2276492
46,0.2418288
46.05,0.2608851
46.1,0.29426
46.15,0.3419069
46.2,0.3277609
46.25,0.3192004
46.3,0.295722
46.35,0.3059685
46.4,0.3188658
46.45,0.3226564
46.5,0.3371786
46.55,0.3335178
46.6,0.3301991
46.65,0.306722
46.7,0.3032961
46.75,0.2898209
46.8,0.2926383
46.85,0.3247455
46.9,0.3042095
46.95,0.2986535
47,0.2935476
47.05,0.3101914
47.1,0.3235149
47.15,0.3119219
47.2,0.3092319
47.25,0.3074041
47.3,0.3158605
47.35,0.3389276
47.4,0.3410138
47.45,0.3306515
47.5,0.3151367
47.55,0.2985105
47.6,0.2960885
47.65,0.3165711
47.7,0.3405673
47.75,0.350086
47.8,0.3448171
47.85,0.3370002
47.9,0.3142433
47.95,0.3174767
48,0.3355686
48.05,0.3348747
48.1,0.3309202
48.15,0.3628992
48.2,0.3849627
48.25,0.3932624
48.3,0.3733552
48.35,0.3269916
48.4,0.289833
48.45,0.2646878
48.5,0.2934822
48.55,0.3296633
48.6,0.3473216
48.65,0.3662443
48.7,0.3894787
48.75,0.4113826
48.8,0.4233617
48.85,0.4453481
48.9,0.4388814
48.95,0.4278618
49,0.4370847
49.05,0.4533864
49.1,0.4444792
49.15,0.4391104
49.2,0.4220367
49.25,0.4056886
49.3,0.3978656
49.35,0.4266462
49.4,0.4699292
49.45,0.5039427
49.5,0.5294824
49.55,0.5246029
49.6,0.5069892
49.65,0.4734274
49.7,0.4769458
49.75,0.4884299
49.8,0.5431961
49.85,0.569972
49.9,0.5800407
49.95,0.5488595
50,0.527312
50.05,0.5291451
50.1,0.5431644
50.15,0.5756068
50.2,0.5756371
50.25,0.5633035
50.3,0.5671022
50.35,0.5718495
50.4,0.5772313
50.45,0.5592089
50.5,0.5439918
50.55,0.5244852
50.6,0.5101645
50.65,0.5065289
50.7,0.5037066
50.75,0.4883851
50.8,0.4794012
50.85,0.4724762
50.9,0.4609798
50.95,0.4663602
51,0.4630318
51.05,0.4698903
51.1,0.4510494
51.15,0.4283572
51.2,0.4266858
51.25,0.4588301
51.3,0.4683232
51.35,0.4799721
51.4,0.4700385
51.45,0.4592298
51.5,0.4300219
51.55,0.4176008
51.6,0.4178021
51.65,0.4067
51.7,0.4052629
51.75,0.4246017
51.8,0.4278229
51.85,0.4151703
51.9,0.427087
51.95,0.4365639
52,0.4347014
52.05,0.4097708
52.1,0.3979752
52.15,0.375391
52.2,0.3612516
52.25,0.3816419
52.3,0.4273353
52.35,0.4477891
52.4,0.438857
52.45,0.4417917
52.5,0.4386752
52.55,0.4232593
52.6,0.423424
52.65,0.4264994
52.7,0.4425178
52.75,0.4351389
52.8,0.4315604
52.85,0.4110664
52.9,0.4005457
52.95,0.397851
53,0.4286323
53.05,0.4904073
53.1,0.5209764
53.15,0.5364664
53.2,0.5263906
53.25,0.5288368
53.3,0.5120732
53.35,0.488529
53.4,0.4730712
53.45,0.487801
53.5,0.5304
53.55,0.567277
53.6,0.5865834
53.65,0.587141
53.7,0.5640828
53.75,0.5282938
53.8,0.517935
53.85,0.5504053
53.9,0.578857
53.95,0.6282082
54,0.6190095
54.05,0.568626
54.1,0.5185156
54.15,0.4797625
54.2,0.4835503
54.25,0.5067379
54.3,0.5163466
54.35,0.5048346
54.4,0.4785807
54.45,0.4772411
54.5,0.4908984
54.55,0.5105649
54.6,0.5184225
54.65,0.5067638
54.7,0.4718286
54.75,0.4553213
54.8,0.4452868
54.85,0.4205624
54.9,0.3913379
54.95,0.3778259
55,0.3629889
55.05,0.36085
55.1,0.3617051
55.15,0.3716042
55.2,0.3649839
55.25,0.3611381
55.3,0.3544893
55.35,0.3440797
55.4,0.3249275
55.45,0.3287414
55.5,0.3243794
55.55,0.3403074
55.6,0.325402
55.65,0.3307689
55.7,0.3420573
55.75,0.3401218
55.8,0.3339566
55.85,0.3236245
55.9,0.3193189
55.95,0.2960361
56,0.2797191
56.05,0.2799425
56.1,0.2550547
56.15,0.2610266
56.2,0.2559243
56.25,0.2383275
56.3,0.2312142
56.35,0.2266963
56.4,0.2390646
56.45,0.2658401
56.5,0.2737098
56.55,0.2670999
56.6,0.2325133
56.65,0.2299292
56.7,0.2441583
56.75,0.2575521
56.8,0.2822986
56.85,0.2592206
56.9,0.2304623
56.95,0.2264503
57,0.2333447
57.05,0.2750241
57.1,0.2946122
57.15,0.2883956
57.2,0.268396
57.25,0.2530085
57.3,0.2499075
57.35,0.2362943
57.4,0.2459504
57.45,0.2558675
57.5,0.2509134
57.55,0.219875
57.6,0.2114632
57.65,0.2176971
57.7,0.2187908
57.75,0.2311233
57.8,0.2425196
57.85,0.26467
57.9,0.2811242
57.95,0.2934403
58,0.280591
58.05,0.2565663
58.1,0.2395642
58.15,0.2244517
58.2,0.2302305
58.25,0.231668
58.3,0.2217413
58.35,0.2298358
58.4,0.2653312
58.45,0.28432
58.5,0.2945698
58.55,0.2992883
58.6,0.2993869
58.65,0.2947392
58.7,0.3042141
58.75,0.2973006
58.8,0.2651213
58.85,0.277507
58.9,0.2986817
58.95,0.3079528
59,0.3047308
59.05,0.2721466
59.1,0.2316378
59.15,0.2016046
59.2,0.2321575
59.25,0.2732919
59.3,0.3045634
59.35,0.329688
59.4,0.3351531
59.45,0.3142239
59.5,0.2693323
59.55,0.2541726
59.6,0.2278899
59.65,0.1991793
59.7,0.2172301
59.75,0.2226888
59.8,0.2171775
59.85,0.1993788
59.9,0.2147036
59.95,0.2429289
60,0.2565442
60.05,0.2570157
60.1,0.2444355
60.15,0.2365601
60.2,0.2279629
60.25,0.2428727
60.3,0.2719719
60.35,0.3070937
60.4,0.3094514
60.45,0.2811651
60.5,0.2655396
60.55,0.2458707
60.6,0.2442551
60.65,0.2528737
60.7,0.2652608
60.75,0.2641727
60.8,0.2579587
60.85,0.2459892
60.9,0.2406242
60.95,0.2411279
61,0.2422866
61.05,0.2462482
61.1,0.205579
61.15,0.1890027
61.2,0.1930719
61.25,0.2181946
61.3,0.2432694
61.35,0.2532571
61.4,0.2272144
61.45,0.17818
61.5,0.1749505
61.55,0.182293
61.6,0.1775561
61.65,0.1601691
61.7,0.1602945
61.75,0.1811608
61.8,0.2150792
61.85,0.2459065
61.9,0.2573785
61.95,0.2410062
62,0.225776
62.05,0.2200452
62.1,0.2292031
62.15,0.2341563
62.2,0.2243145
62.25,0.2179067
62.3,0.2146449
62.35,0.2376037
62.4,0.2427785
62.45,0.2319463
62.5,0.2141734
62.55,0.2132965
62.6,0.2103574
62.65,0.2355777
62.7,0.2617283
62.75,0.2765425
62.8,0.283311
62.85,0.2691743
62.9,0.2406287
62.95,0.1980316
63,0.1789155
63.05,0.1783289
63.1,0.2072173
63.15,0.2475143
63.2,0.2340389
63.25,0.202742
63.3,0.202926
63.35,0.2131597
63.4,0.2211789
63.45,0.2421839
63.5,0.2475497
63.55,0.2273529
63.6,0.2143679
63.65,0.2304735
63.7,0.2322893
63.75,0.2181526
63.8,0.2246726
63.85,0.2424562
63.9,0.2740598
63.95,0.2793545
64,0.2662039
64.05,0.2109486
64.1,0.1941836
64.15,0.2276324
64.2,0.2697181
64.25,0.2891087
64.3,0.3023621
64.35,0.300983
64.4,0.2874077
64.45,0.3105089
64.5,0.3391668
64.55,0.3023574
64.6,0.2729787
64.65,0.2796293
64.7,0.2863215
64.75,0.2813808
64.8,0.2841969
64.85,0.2732343
64.9,0.2361993
64.95,0.2277855
65,0.2451282
65.05,0.25267
65.1,0.2487731
65.15,0.2226032
65.2,0.2042052
65.25,0.1801445
65.3,0.1805602
65.35,0.1785812
65.4,0.1785812
65.45,0.1785812
65.5,0.1785812
65.55,0.1785812
65.6,0.1785812
65.65,0.1785812
65.7,0.1785812
65.75,0.1785812
65.8,0.1785812
65.85,0.1785812
65.9,0.1785812
65.95,0.1785812
66,0.1785812
66.05,0.1785812
66.1,0.1785812
66.15,0.1785812
66.2,0.1785812
66.25,0.1785812
66.3,0.1785812
66.35,0.1785812
66.4,0.1785812
66.45,0.1785812
66.5,0.1785812
66.55,0.1785812
66.6,0.1785812
66.65,0.1785812
66.7,0.1785812
66.75,0.1785812
66.8,0.1785812
66.85,0.1785812
66.9,0.1785812
66.95,0.1785812
67,0.1785812
67.05,0.1785812
67.1,0.1785812
67.15,0.1785812
67.2,0.1785812
67.25,0.1785812
67.3,0.1785812
67.35,0.1785812
67.4,0.1785812
67.45,0.1785812
67.5,0.1785812
67.55,0.1785812
67.6,0.1785812
67.65,0.1785812
67.7,0.1785812
67.75,0.1785812
67.8,0.1785812
67.85,0.1785812
67.9,0.1785812
67.95,0.1785812
68,0.1785812
68.05,0.1785812
68.1,0.1785812
68.15,0.1785812
68.2,0.1785812
68.25,0.1785812
68.3,0.1785812
68.35,0.1785812
68.4,0.1785812
68.45,0.1785812
68.5,0.1785812
68.55,0.1785812
68.6,0.1785812
68.65,0.1785812
68.7,0.1785812
68.75,0.1785812
68.8,0.1785812
68.85,0.1785812
68.9,0.1785812
68.95,0.1785812
69,0.1785812
69.05,0.1785812
69.1,0.1785812
69.15,0.1785812
69.2,0.1785812
69.25,0.1785812
69.3,0.1785812
69.35,0.1785812
69.4,0.1785812
69.45,0.1785812
69.5,0.1785812
69.55,0.1785812
69.6,0.1785812
69.65,0.1785812
69.7,0.1785812
69.75,0.1785812
69.8,0.1785812
69.85,0.1785812
69.9,0.1785812
69.95,0.1785812
 
Alignment,On
