Data File Name,2100 expert_Eukaryote Total RNA Pico_DE13805791_2015-08-26_14-49-17.xad
24.9,185.5504
24.95,189.4513
25,194.2041
25.05,199.7361
25.1,205.9149
25.15,211.5116
25.2,215.4131
25.25,216.7639
25.3,215.5816
25.35,212.8497
25.4,209.5971
25.45,207.1956
25.5,205.9505
25.55,205.4656
25.6,205.5609
25.65,206.5728
25.7,210.359
25.75,218.0248
25.8,229.0008
25.85,241.2718
25.9,251.4839
25.95,255.5569
26,249.2381
26.05,232.858
26.1,210.7663
26.15,188.5248
26.2,171.2079
26.25,160.9607
26.3,156.4048
26.35,154.4731
26.4,152.7038
26.45,149.9817
26.5,145.8929
26.55,139.6964
26.6,132.2716
26.65,124.3077
26.7,117.5883
26.75,112.3903
26.8,108.6396
26.85,106.3178
26.9,104.5688
26.95,102.9986
27,101.5276
27.05,100.5374
27.1,100.4275
27.15,101.4037
27.2,103.6856
27.25,106.5658
27.3,108.5409
27.35,107.7984
27.4,104.4871
27.45,99.3352
27.5,93.90957
27.55,88.85078
27.6,84.53736
27.65,80.73938
27.7,77.74359
27.75,76.24461
27.8,76.41945
27.85,77.75242
27.9,79.01809
27.95,79.08322
28,77.58114
28.05,75.44659
28.1,73.61452
28.15,72.66544
28.2,72.48045
28.25,72.3143
28.3,71.51394
28.35,69.88437
28.4,68.0195
28.45,66.5157
28.5,65.68783
28.55,65.50271
28.6,65.51237
28.65,65.01183
28.7,63.62889
28.75,61.66134
28.8,59.44056
28.85,57.20324
28.9,55.27342
28.95,53.87373
29,52.67014
29.05,51.84999
29.1,51.44164
29.15,51.33968
29.2,51.39643
29.25,51.38714
29.3,50.91306
29.35,49.64457
29.4,47.84581
29.45,45.63322
29.5,43.47269
29.55,41.81808
29.6,40.69952
29.65,39.93235
29.7,39.18851
29.75,38.57194
29.8,38.07867
29.85,37.6562
29.9,37.40337
29.95,37.29166
30,37.10489
30.05,36.66867
30.1,36.03416
30.15,35.20655
30.2,34.31372
30.25,33.60926
30.3,33.33332
30.35,33.69775
30.4,34.57406
30.45,35.7185
30.5,36.91353
30.55,37.70772
30.6,38.10462
30.65,37.96852
30.7,37.40224
30.75,36.63262
30.8,35.87977
30.85,35.28549
30.9,34.65998
30.95,34.02058
31,33.2476
31.05,32.30014
31.1,31.3796
31.15,30.7363
31.2,30.48262
31.25,30.51199
31.3,30.80846
31.35,31.29437
31.4,31.65885
31.45,31.71449
31.5,31.39747
31.55,30.82525
31.6,29.98732
31.65,29.06207
31.7,28.07475
31.75,26.91339
31.8,25.68547
31.85,24.48771
31.9,23.70258
31.95,23.19087
32,23.0448
32.05,23.13007
32.1,23.21603
32.15,23.13424
32.2,22.88769
32.25,22.55805
32.3,22.13833
32.35,21.66913
32.4,21.15206
32.45,20.73027
32.5,20.3764
32.55,20.17825
32.6,20.17245
32.65,20.24311
32.7,20.66318
32.75,20.89324
32.8,20.92322
32.85,20.72393
32.9,20.28358
32.95,19.69948
33,19.16902
33.05,18.814
33.1,18.57199
33.15,18.54125
33.2,18.64424
33.25,18.92618
33.3,19.30449
33.35,19.77418
33.4,20.08209
33.45,20.2773
33.5,20.32572
33.55,20.00243
33.6,19.57768
33.65,19.23679
33.7,18.90539
33.75,18.66443
33.8,18.506
33.85,18.46557
33.9,18.50295
33.95,18.67027
34,18.91043
34.05,19.22719
34.1,19.65454
34.15,19.89466
34.2,20.03943
34.25,19.87444
34.3,19.53319
34.35,19.22282
34.4,19.10394
34.45,19.16315
34.5,19.1745
34.55,19.05603
34.6,18.66561
34.65,18.07001
34.7,17.407
34.75,16.72515
34.8,16.18447
34.85,15.8943
34.9,15.85303
34.95,15.88501
35,15.95858
35.05,16.15092
35.1,16.38737
35.15,16.70901
35.2,17.19367
35.25,17.71791
35.3,18.22481
35.35,18.65779
35.4,18.96238
35.45,19.05281
35.5,18.69181
35.55,18.03925
35.6,17.37257
35.65,16.98591
35.7,16.79492
35.75,16.94635
35.8,17.26058
35.85,17.54316
35.9,17.5605
35.95,17.60052
36,17.78208
36.05,17.70735
36.1,17.51812
36.15,17.38306
36.2,17.30714
36.25,17.22461
36.3,17.24141
36.35,17.39641
36.4,17.20042
36.45,16.91305
36.5,16.49494
36.55,16.07483
36.6,15.67409
36.65,15.32532
36.7,15.0525
36.75,14.72622
36.8,14.40605
36.85,14.07388
36.9,13.80734
36.95,13.67955
37,13.54708
37.05,13.54276
37.1,13.56413
37.15,13.63868
37.2,13.78403
37.25,13.94256
37.3,14.08088
37.35,14.17879
37.4,14.31279
37.45,14.51419
37.5,14.71161
37.55,14.98825
37.6,15.31912
37.65,15.62777
37.7,15.8504
37.75,15.96583
37.8,15.84184
37.85,15.53845
37.9,15.26468
37.95,15.13883
38,15.076
38.05,15.04478
38.1,14.99629
38.15,14.9705
38.2,15.01775
38.25,15.21539
38.3,15.50477
38.35,15.80837
38.4,15.9734
38.45,16.03568
38.5,16.1335
38.55,16.2517
38.6,16.23199
38.65,16.01408
38.7,15.69112
38.75,15.10083
38.8,14.47909
38.85,13.85449
38.9,13.36294
38.95,12.99282
39,12.76596
39.05,12.58433
39.1,12.38687
39.15,12.20592
39.2,11.98175
39.25,11.92807
39.3,12.05956
39.35,12.36632
39.4,12.70728
39.45,13.07269
39.5,13.32652
39.55,13.38599
39.6,13.19077
39.65,13.0089
39.7,12.89927
39.75,12.92315
39.8,13.00729
39.85,13.19013
39.9,13.33766
39.95,13.34903
40,13.29854
40.05,13.24601
40.1,13.17359
40.15,13.07799
40.2,13.12791
40.25,13.29959
40.3,13.71413
40.35,14.47217
40.4,15.85196
40.45,18.07575
40.5,21.34871
40.55,25.52442
40.6,30.38517
40.65,35.40826
40.7,39.99051
40.75,43.87855
40.8,46.71276
40.85,48.37976
40.9,49.15387
40.95,49.15358
41,48.31927
41.05,46.67979
41.1,44.64118
41.15,42.11212
41.2,39.24672
41.25,36.19621
41.3,33.01938
41.35,29.77963
41.4,26.6475
41.45,23.68278
41.5,20.83895
41.55,18.18631
41.6,15.64298
41.65,13.37952
41.7,11.51988
41.75,10.0725
41.8,9.014313
41.85,8.273724
41.9,7.793737
41.95,7.410505
42,7.245999
42.05,7.188892
42.1,7.170625
42.15,7.22959
42.2,7.270276
42.25,7.317611
42.3,7.383986
42.35,7.523323
42.4,7.663409
42.45,7.800904
42.5,8.030776
42.55,8.139284
42.6,8.200715
42.65,8.199287
42.7,8.128131
42.75,8.107145
42.8,8.093029
42.85,8.047738
42.9,7.95081
42.95,7.802893
43,7.643381
43.05,7.602203
43.1,7.644386
43.15,7.676832
43.2,7.712275
43.25,7.697539
43.3,7.798911
43.35,7.922663
43.4,8.075659
43.45,8.122151
43.5,8.117151
43.55,8.084478
43.6,7.989967
43.65,7.85216
43.7,7.698821
43.75,7.46479
43.8,7.217307
43.85,7.086061
43.9,6.971645
43.95,6.8319
44,6.55249
44.05,6.370146
44.1,6.176723
44.15,6.068729
44.2,6.025657
44.25,5.955974
44.3,5.908764
44.35,5.873532
44.4,5.836604
44.45,5.849967
44.5,5.944633
44.55,6.044532
44.6,5.986278
44.65,5.949687
44.7,5.907636
44.75,5.844014
44.8,5.853513
44.85,6.017427
44.9,6.183909
44.95,6.28664
45,6.274694
45.05,6.253702
45.1,6.190797
45.15,6.137679
45.2,6.109164
45.25,6.145018
45.3,6.224324
45.35,6.313593
45.4,6.346179
45.45,6.358498
45.5,6.377707
45.55,6.279487
45.6,6.203678
45.65,6.165484
45.7,6.415356
45.75,6.763791
45.8,7.122396
45.85,7.437582
45.9,7.592731
45.95,7.598168
46,7.558369
46.05,7.61933
46.1,7.723983
46.15,7.745733
46.2,7.848102
46.25,7.894725
46.3,7.796576
46.35,7.838675
46.4,7.810479
46.45,7.788795
46.5,7.830496
46.55,7.846632
46.6,7.923003
46.65,7.89816
46.7,8.006419
46.75,8.140865
46.8,8.227133
46.85,8.351615
46.9,8.443349
46.95,8.579525
47,8.6843
47.05,8.976664
47.1,9.254703
47.15,9.367171
47.2,9.541663
47.25,9.725928
47.3,9.986373
47.35,10.47958
47.4,11.16269
47.45,12.03676
47.5,13.11585
47.55,14.55479
47.6,16.37334
47.65,18.75863
47.7,21.66924
47.75,24.82722
47.8,28.1435
47.85,31.59595
47.9,34.67137
47.95,36.9798
48,38.63092
48.05,39.64739
48.1,39.88329
48.15,39.49372
48.2,38.57264
48.25,36.88693
48.3,34.62185
48.35,31.97196
48.4,29.22585
48.45,26.28406
48.5,23.34439
48.55,20.85056
48.6,18.68143
48.65,16.60571
48.7,14.79872
48.75,13.03179
48.8,11.52063
48.85,10.25639
48.9,9.314444
48.95,8.499481
49,7.687836
49.05,6.94357
49.1,6.259131
49.15,5.668846
49.2,5.22239
49.25,4.832284
49.3,4.57544
49.35,4.314103
49.4,4.10383
49.45,3.858384
49.5,3.658057
49.55,3.450475
49.6,3.260309
49.65,3.14442
49.7,3.034847
49.75,2.942139
49.8,2.825619
49.85,2.717786
49.9,2.659044
49.95,2.543765
50,2.386446
50.05,2.190691
50.1,2.023278
50.15,1.979852
50.2,2.039393
50.25,2.157492
50.3,2.202862
50.35,2.137362
50.4,2.037507
50.45,1.944527
50.5,1.902991
50.55,1.885146
50.6,1.885456
50.65,1.874971
50.7,1.83911
50.75,1.759595
50.8,1.683488
50.85,1.652595
50.9,1.562356
50.95,1.528971
51,1.505347
51.05,1.459638
51.1,1.411523
51.15,1.309045
51.2,1.21268
51.25,1.116509
51.3,1.047765
51.35,1.02272
51.4,1.048464
51.45,1.060539
51.5,1.035477
51.55,0.9911286
51.6,0.9286326
51.65,0.9016011
51.7,0.8185992
51.75,0.7671164
51.8,0.7590619
51.85,0.7319568
51.9,0.7246271
51.95,0.7160828
52,0.7081932
52.05,0.656465
52.1,0.5929413
52.15,0.5622733
52.2,0.5221559
52.25,0.5257932
52.3,0.5084423
52.35,0.4546483
52.4,0.3762776
52.45,0.28307
52.5,0.2551945
52.55,0.2524765
52.6,0.290318
52.65,0.2809162
52.7,0.2044109
52.75,0.155565
52.8,0.1355274
52.85,0.1335852
52.9,0.113676
52.95,0.1049669
53,5.039354E-02
53.05,-2.389921E-02
53.1,-7.172219E-02
53.15,-0.1023092
53.2,-0.1426942
53.25,-0.1636241
53.3,-0.2083247
53.35,-0.2222767
53.4,-0.2175992
53.45,-0.2040302
53.5,-0.2133699
53.55,-0.2371474
53.6,-0.2695087
53.65,-0.324189
53.7,-0.3695521
53.75,-0.4264662
53.8,-0.4119176
53.85,-0.4019448
53.9,-0.3922285
53.95,-0.3828343
54,-0.4063646
54.05,-0.4421094
54.1,-0.4658133
54.15,-0.4774355
54.2,-0.4979177
54.25,-0.5231748
54.3,-0.5408899
54.35,-0.5546598
54.4,-0.5355934
54.45,-0.5200555
54.5,-0.5273519
54.55,-0.5488486
54.6,-0.5712564
54.65,-0.5934311
54.7,-0.6076826
54.75,-0.6171658
54.8,-0.6215879
54.85,-0.6394951
54.9,-0.6467714
54.95,-0.6445332
55,-0.6409817
55.05,-0.6625497
55.1,-0.7012538
55.15,-0.717105
55.2,-0.7314229
55.25,-0.7027343
55.3,-0.6739178
55.35,-0.65457
55.4,-0.6597649
55.45,-0.6897486
55.5,-0.7029155
55.55,-0.7136471
55.6,-0.7364221
55.65,-0.7453297
55.7,-0.7616498
55.75,-0.7625618
55.8,-0.775075
55.85,-0.7914079
55.9,-0.7951831
55.95,-0.798444
56,-0.776858
56.05,-0.7654764
56.1,-0.7460636
56.15,-0.7496099
56.2,-0.7572288
56.25,-0.7799544
56.3,-0.7829779
56.35,-0.791625
56.4,-0.7832274
56.45,-0.7690101
56.5,-0.7533504
56.55,-0.7659878
56.6,-0.8003936
56.65,-0.8318843
56.7,-0.8457485
56.75,-0.8146029
56.8,-0.7933263
56.85,-0.767405
56.9,-0.7830285
56.95,-0.7911324
57,-0.786483
57.05,-0.7917135
57.1,-0.7898179
57.15,-0.8073609
57.2,-0.8360675
57.25,-0.8617729
57.3,-0.874141
57.35,-0.8616121
57.4,-0.8518624
57.45,-0.8552088
57.5,-0.8634993
57.55,-0.8816447
57.6,-0.8911276
57.65,-0.8914807
57.7,-0.8881534
57.75,-0.8767454
57.8,-0.8564295
57.85,-0.8196365
57.9,-0.798327
57.95,-0.7928931
58,-0.8118806
58.05,-0.8487731
58.1,-0.8615428
58.15,-0.8538089
58.2,-0.8489014
58.25,-0.8535829
58.3,-0.8501009
58.35,-0.8575912
58.4,-0.8856276
58.45,-0.9035884
58.5,-0.9222575
58.55,-0.9177285
58.6,-0.9022815
58.65,-0.8761384
58.7,-0.8585666
58.75,-0.8769013
58.8,-0.89606
58.85,-0.8875956
58.9,-0.8751565
58.95,-0.8685542
59,-0.8622634
59.05,-0.8737461
59.1,-0.8859789
59.15,-0.8859388
59.2,-0.8864023
59.25,-0.8881714
59.3,-0.9007457
59.35,-0.9106683
59.4,-0.9218343
59.45,-0.9257813
59.5,-0.9233994
59.55,-0.9295771
59.6,-0.930075
59.65,-0.9391524
59.7,-0.9372618
59.75,-0.9411591
59.8,-0.9418682
59.85,-0.9325097
59.9,-0.9041663
59.95,-0.8995408
60,-0.9197285
60.05,-0.9413099
60.1,-0.9611585
60.15,-0.9838383
60.2,-0.9871409
60.25,-0.9537106
60.3,-0.9184016
60.35,-0.9094329
60.4,-0.9136654
60.45,-0.9368693
60.5,-0.9508916
60.55,-0.9641436
60.6,-0.950921
60.65,-0.9469048
60.7,-0.954374
60.75,-0.9531364
60.8,-0.9607872
60.85,-0.9435207
60.9,-0.9236793
60.95,-0.9182138
61,-0.9297789
61.05,-0.9360722
61.1,-0.931554
61.15,-0.9324003
61.2,-0.9332004
61.25,-0.9339776
61.3,-0.9527656
61.35,-0.9657528
61.4,-0.9514409
61.45,-0.9610885
61.5,-0.9595556
61.55,-0.9455906
61.6,-0.9332394
61.65,-0.940575
61.7,-0.9441348
61.75,-0.9634018
61.8,-0.9996018
61.85,-1.004759
61.9,-0.9806488
61.95,-0.9592167
62,-0.9517685
62.05,-0.9596784
62.1,-0.9912395
62.15,-1.028158
62.2,-1.018363
62.25,-0.9874711
62.3,-0.9678525
62.35,-0.956109
62.4,-0.9647571
62.45,-0.9831855
62.5,-1.001584
62.55,-0.9956087
62.6,-0.9781305
62.65,-0.9644432
62.7,-0.9581785
62.75,-0.9631718
62.8,-0.9768358
62.85,-0.9868867
62.9,-0.9824508
62.95,-0.9586266
63,-0.9534622
63.05,-0.9492123
63.1,-0.9434765
63.15,-0.9534462
63.2,-0.9592623
63.25,-0.949553
63.3,-0.9360638
63.35,-0.93475
63.4,-0.9444956
63.45,-0.9595174
63.5,-0.9812946
63.55,-0.9686662
63.6,-0.9218814
63.65,-0.8890264
63.7,-0.9052402
63.75,-0.9418412
63.8,-0.9846491
63.85,-1.003781
63.9,-1.007466
63.95,-0.9980569
64,-0.9813787
64.05,-0.9831614
64.1,-0.9694072
64.15,-0.9646166
64.2,-0.9721988
64.25,-0.9878471
64.3,-1.010278
64.35,-1.006587
64.4,-1.006261
64.45,-0.9873047
64.5,-1.000966
64.55,-1.019234
64.6,-1.009872
64.65,-1.012182
64.7,-1.007732
64.75,-0.9856668
64.8,-0.9731507
64.85,-0.9727784
64.9,-0.96071
64.95,-0.9542189
65,-0.9535062
65.05,-0.9658505
65.1,-0.9954438
65.15,-1.011399
65.2,-1.008986
65.25,-0.9811268
65.3,-0.9731106
65.35,-0.9806406
65.4,-0.9752178
65.45,-0.9946514
65.5,-1.001909
65.55,-0.9919018
65.6,-0.984813
65.65,-0.9826546
65.7,-0.9826546
65.75,-0.9826546
65.8,-0.9826546
65.85,-0.9826546
65.9,-0.9826546
65.95,-0.9826546
66,-0.9826546
66.05,-0.9826546
66.1,-0.9826546
66.15,-0.9826546
66.2,-0.9826546
66.25,-0.9826546
66.3,-0.9826546
66.35,-0.9826546
66.4,-0.9826546
66.45,-0.9826546
66.5,-0.9826546
66.55,-0.9826546
66.6,-0.9826546
66.65,-0.9826546
66.7,-0.9826546
66.75,-0.9826546
66.8,-0.9826546
66.85,-0.9826546
66.9,-0.9826546
66.95,-0.9826546
67,-0.9826546
67.05,-0.9826546
67.1,-0.9826546
67.15,-0.9826546
67.2,-0.9826546
67.25,-0.9826546
67.3,-0.9826546
67.35,-0.9826546
67.4,-0.9826546
67.45,-0.9826546
67.5,-0.9826546
67.55,-0.9826546
67.6,-0.9826546
67.65,-0.9826546
67.7,-0.9826546
67.75,-0.9826546
67.8,-0.9826546
67.85,-0.9826546
67.9,-0.9826546
67.95,-0.9826546
68,-0.9826546
68.05,-0.9826546
68.1,-0.9826546
68.15,-0.9826546
68.2,-0.9826546
68.25,-0.9826546
68.3,-0.9826546
68.35,-0.9826546
68.4,-0.9826546
68.45,-0.9826546
68.5,-0.9826546
68.55,-0.9826546
68.6,-0.9826546
68.65,-0.9826546
68.7,-0.9826546
68.75,-0.9826546
68.8,-0.9826546
68.85,-0.9826546
68.9,-0.9826546
68.95,-0.9826546
69,-0.9826546
69.05,-0.9826546
69.1,-0.9826546
69.15,-0.9826546
69.2,-0.9826546
69.25,-0.9826546
69.3,-0.9826546
69.35,-0.9826546
69.4,-0.9826546
69.45,-0.9826546
69.5,-0.9826546
69.55,-0.9826546
69.6,-0.9826546
69.65,-0.9826546
69.7,-0.9826546
69.75,-0.9826546
69.8,-0.9826546
69.85,-0.9826546
69.9,-0.9826546
69.95,-0.9826546
 
Alignment,On
