Data File Name,2100 expert_Eukaryote Total RNA Pico_DE13805791_2015-08-26_14-49-17.xad
24.25,7.102303
24.3,7.340665
24.35,7.535466
24.4,7.757847
24.45,7.977661
24.5,8.208757
24.55,8.45997
24.6,8.72661
24.65,8.969994
24.7,9.104395
24.75,9.143792
24.8,9.081751
24.85,8.957194
24.9,8.894519
24.95,8.83579
25,8.756161
25.05,8.619372
25.1,8.473291
25.15,8.330655
25.2,8.272413
25.25,8.214816
25.3,8.144352
25.35,8.009264
25.4,7.86577
25.45,7.723727
25.5,7.580116
25.55,7.454548
25.6,7.323425
25.65,7.178732
25.7,6.924595
25.75,6.63544
25.8,6.329588
25.85,6.057154
25.9,5.869867
25.95,5.73433
26,5.522571
26.05,5.166811
26.1,4.735603
26.15,4.270693
26.2,3.830575
26.25,3.450399
26.3,3.09149
26.35,2.750387
26.4,2.454338
26.45,2.259399
26.5,2.129264
26.55,2.019343
26.6,1.912787
26.65,1.829
26.7,1.772856
26.75,1.726347
26.8,1.669472
26.85,1.605788
26.9,1.523196
26.95,1.471469
27,1.44228
27.05,1.446021
27.1,1.459009
27.15,1.432988
27.2,1.416139
27.25,1.378278
27.3,1.357272
27.35,1.337883
27.4,1.313168
27.45,1.330959
27.5,1.347468
27.55,1.353284
27.6,1.341715
27.65,1.31537
27.7,1.276644
27.75,1.231253
27.8,1.193404
27.85,1.185688
27.9,1.196568
27.95,1.198856
28,1.193861
28.05,1.18057
28.1,1.149615
28.15,1.118216
28.2,1.10539
28.25,1.112182
28.3,1.119167
28.35,1.120242
28.4,1.097233
28.45,1.048159
28.5,1.028629
28.55,1.027464
28.6,1.014706
28.65,1.011787
28.7,1.000844
28.75,0.9893626
28.8,0.9734778
28.85,0.9916178
28.9,1.019943
28.95,0.9956168
29,0.9578299
29.05,0.944419
29.1,0.941873
29.15,0.9453612
29.2,0.9501455
29.25,0.9563215
29.3,0.9305333
29.35,0.8673874
29.4,0.8511675
29.45,0.8290511
29.5,0.7967631
29.55,0.7673979
29.6,0.7114681
29.65,0.6454613
29.7,0.589156
29.75,0.564238
29.8,0.5523276
29.85,0.5079623
29.9,0.5436057
29.95,0.5608571
30,0.5574961
30.05,0.5509027
30.1,0.5365232
30.15,0.5001693
30.2,0.4464166
30.25,0.4301442
30.3,0.4290594
30.35,0.4050308
30.4,0.404327
30.45,0.4139166
30.5,0.394869
30.55,0.3715791
30.6,0.3542754
30.65,0.3460258
30.7,0.3377441
30.75,0.3515224
30.8,0.3814192
30.85,0.3567615
30.9,0.3418895
30.95,0.3150297
31,0.2839286
31.05,0.2813393
31.1,0.3079134
31.15,0.3346682
31.2,0.3601136
31.25,0.3829017
31.3,0.3910379
31.35,0.3841323
31.4,0.365775
31.45,0.3262549
31.5,0.2865883
31.55,0.2798454
31.6,0.2935652
31.65,0.319505
31.7,0.3527885
31.75,0.3916879
31.8,0.4179677
31.85,0.4354102
31.9,0.4438534
31.95,0.4514454
32,0.4445502
32.05,0.4325503
32.1,0.4522154
32.15,0.4288444
32.2,0.3969615
32.25,0.3792757
32.3,0.3774335
32.35,0.3453434
32.4,0.3397539
32.45,0.3860105
32.5,0.4415354
32.55,0.4633298
32.6,0.4687377
32.65,0.4215896
32.7,0.450186
32.75,0.5554581
32.8,0.6043638
32.85,0.6075637
32.9,0.5735611
32.95,0.4793074
33,0.4087982
33.05,0.3972626
33.1,0.4770549
33.15,0.4535318
33.2,0.4560341
33.25,0.4853696
33.3,0.4892076
33.35,0.4870055
33.4,0.4965139
33.45,0.4753093
33.5,0.4419917
33.55,0.4316015
33.6,0.4513891
33.65,0.4482189
33.7,0.4383031
33.75,0.4682749
33.8,0.4508717
33.85,0.4317813
33.9,0.4422093
33.95,0.4501622
34,0.4397727
34.05,0.4380512
34.1,0.4894027
34.15,0.5231748
34.2,0.5282263
34.25,0.5222929
34.3,0.4932369
34.35,0.4510201
34.4,0.4129405
34.45,0.4359341
34.5,0.4262615
34.55,0.4097914
34.6,0.3726386
34.65,0.3973601
34.7,0.4655063
34.75,0.497871
34.8,0.5122381
34.85,0.5172855
34.9,0.5032048
34.95,0.4769649
35,0.4888269
35.05,0.4864873
35.1,0.4410971
35.15,0.4070787
35.2,0.4035683
35.25,0.3983518
35.3,0.4043913
35.35,0.4442134
35.4,0.4777282
35.45,0.5143589
35.5,0.5295305
35.55,0.523164
35.6,0.4855184
35.65,0.4447847
35.7,0.4174591
35.75,0.4141244
35.8,0.4500986
35.85,0.4957133
35.9,0.5255095
35.95,0.5071785
36,0.4718987
36.05,0.4799536
36.1,0.4966435
36.15,0.5158766
36.2,0.5770867
36.25,0.5951366
36.3,0.5741463
36.35,0.5484331
36.4,0.5067545
36.45,0.4473612
36.5,0.3991438
36.55,0.4451478
36.6,0.4815445
36.65,0.5104864
36.7,0.5373463
36.75,0.522276
36.8,0.5185513
36.85,0.539812
36.9,0.5423086
36.95,0.5319874
37,0.4922669
37.05,0.4585535
37.1,0.4445517
37.15,0.4429658
37.2,0.4285026
37.25,0.4015628
37.3,0.3890241
37.35,0.4009923
37.4,0.4351501
37.45,0.4702696
37.5,0.4813263
37.55,0.4368177
37.6,0.4076911
37.65,0.4047464
37.7,0.4160638
37.75,0.4448592
37.8,0.462481
37.85,0.4814766
37.9,0.4950967
37.95,0.5096376
38,0.4805003
38.05,0.4547134
38.1,0.4436887
38.15,0.4416093
38.2,0.4521912
38.25,0.477855
38.3,0.5051047
38.35,0.4957653
38.4,0.486377
38.45,0.4693754
38.5,0.4457378
38.55,0.4421616
38.6,0.4369897
38.65,0.4675293
38.7,0.4976431
38.75,0.5438098
38.8,0.5716395
38.85,0.5809979
38.9,0.5623521
38.95,0.521041
39,0.512996
39.05,0.5572637
39.1,0.5760871
39.15,0.5998299
39.2,0.6187555
39.25,0.6074483
39.3,0.5925026
39.35,0.5911232
39.4,0.576809
39.45,0.5738832
39.5,0.595348
39.55,0.6317683
39.6,0.6560593
39.65,0.6799372
39.7,0.6925595
39.75,0.6974137
39.8,0.698865
39.85,0.7128887
39.9,0.7006956
39.95,0.6803219
40,0.6576483
40.05,0.6444399
40.1,0.6578307
40.15,0.686536
40.2,0.7244886
40.25,0.7459286
40.3,0.74277
40.35,0.7120227
40.4,0.6682684
40.45,0.6505088
40.5,0.6410013
40.55,0.6578953
40.6,0.6676353
40.65,0.6508064
40.7,0.6244785
40.75,0.6185334
40.8,0.6392093
40.85,0.6429972
40.9,0.6429471
40.95,0.5932345
41,0.542802
41.05,0.5213207
41.1,0.5510238
41.15,0.5680389
41.2,0.568524
41.25,0.5603399
41.3,0.5425256
41.35,0.4958298
41.4,0.4664218
41.45,0.4535735
41.5,0.4380891
41.55,0.427211
41.6,0.44414
41.65,0.4427467
41.7,0.3920513
41.75,0.3735307
41.8,0.3876801
41.85,0.4204274
41.9,0.44062
41.95,0.4848821
42,0.5155066
42.05,0.5108317
42.1,0.5038621
42.15,0.4871994
42.2,0.4846526
42.25,0.5007802
42.3,0.5243168
42.35,0.5486045
42.4,0.5489297
42.45,0.5241694
42.5,0.5153764
42.55,0.4920556
42.6,0.4747892
42.65,0.4357119
42.7,0.4471703
42.75,0.5051358
42.8,0.5590533
42.85,0.5939946
42.9,0.5920285
42.95,0.5533562
43,0.5148051
43.05,0.4895757
43.1,0.5013512
43.15,0.484589
43.2,0.4975416
43.25,0.5371806
43.3,0.5528013
43.35,0.5376564
43.4,0.5197371
43.45,0.5185536
43.5,0.5479419
43.55,0.5484869
43.6,0.5578567
43.65,0.5611304
43.7,0.5602618
43.75,0.5436271
43.8,0.533413
43.85,0.5417004
43.9,0.530421
43.95,0.5303193
44,0.5723
44.05,0.5639647
44.1,0.5522903
44.15,0.5589114
44.2,0.5629673
44.25,0.5523331
44.3,0.5441682
44.35,0.5181124
44.4,0.506849
44.45,0.5156836
44.5,0.5390738
44.55,0.565496
44.6,0.5823783
44.65,0.5862208
44.7,0.5552899
44.75,0.5570285
44.8,0.5587408
44.85,0.575318
44.9,0.6252226
44.95,0.637078
45,0.6437051
45.05,0.6502062
45.1,0.6209795
45.15,0.5881878
45.2,0.5712837
45.25,0.5642681
45.3,0.5353768
45.35,0.5748051
45.4,0.6454331
45.45,0.6638088
45.5,0.6827067
45.55,0.7051787
45.6,0.6661948
45.65,0.6438983
45.7,0.6578616
45.75,0.689193
45.8,0.7288809
45.85,0.7698814
45.9,0.7971113
45.95,0.7748004
46,0.7464657
46.05,0.7342338
46.1,0.7146145
46.15,0.7088857
46.2,0.7139206
46.25,0.7415976
46.3,0.7639375
46.35,0.7857003
46.4,0.7943099
46.45,0.8047367
46.5,0.8035667
46.55,0.7960435
46.6,0.7641436
46.65,0.7399479
46.7,0.7597962
46.75,0.77534
46.8,0.8299025
46.85,0.8715485
46.9,0.8861058
46.95,0.8969606
47,0.8785547
47.05,0.8509886
47.1,0.8223709
47.15,0.8118413
47.2,0.8352134
47.25,0.8695535
47.3,0.9185715
47.35,0.9274606
47.4,0.8902495
47.45,0.8476199
47.5,0.797631
47.55,0.7955902
47.6,0.8333033
47.65,0.8608789
47.7,0.8891277
47.75,0.8886517
47.8,0.8956383
47.85,0.8862672
47.9,0.877272
47.95,0.867233
48,0.8462368
48.05,0.8500619
48.1,0.8604534
48.15,0.8878584
48.2,0.9219542
48.25,0.9153293
48.3,0.909093
48.35,0.8941329
48.4,0.8693695
48.45,0.8536876
48.5,0.8635742
48.55,0.9174801
48.6,0.9556977
48.65,0.99399
48.7,1.012225
48.75,1.024615
48.8,1.049722
48.85,1.055094
48.9,1.09433
48.95,1.120648
49,1.12347
49.05,1.095895
49.1,1.094313
49.15,1.128493
49.2,1.137358
49.25,1.159911
49.3,1.212299
49.35,1.239106
49.4,1.266323
49.45,1.286987
49.5,1.284237
49.55,1.257513
49.6,1.229203
49.65,1.210452
49.7,1.233284
49.75,1.27167
49.8,1.28524
49.85,1.31014
49.9,1.308212
49.95,1.293722
50,1.323747
50.05,1.351429
50.1,1.386058
50.15,1.387439
50.2,1.397161
50.25,1.40813
50.3,1.399282
50.35,1.357761
50.4,1.306856
50.45,1.28065
50.5,1.262937
50.55,1.254851
50.6,1.312163
50.65,1.336207
50.7,1.313318
50.75,1.302038
50.8,1.287293
50.85,1.229661
50.9,1.167616
50.95,1.138145
51,1.153076
51.05,1.155125
51.1,1.186974
51.15,1.179124
51.2,1.135685
51.25,1.088464
51.3,1.105687
51.35,1.190176
51.4,1.210675
51.45,1.211157
51.5,1.191415
51.55,1.16473
51.6,1.140901
51.65,1.159436
51.7,1.157589
51.75,1.122018
51.8,1.103058
51.85,1.105759
51.9,1.111996
51.95,1.090108
52,1.099496
52.05,1.079593
52.1,1.106962
52.15,1.132476
52.2,1.161392
52.25,1.196535
52.3,1.213404
52.35,1.217139
52.4,1.19881
52.45,1.185595
52.5,1.154754
52.55,1.158982
52.6,1.208431
52.65,1.244584
52.7,1.299432
52.75,1.336509
52.8,1.368992
52.85,1.355976
52.9,1.387187
52.95,1.434698
53,1.456958
53.05,1.467713
53.1,1.477093
53.15,1.481225
53.2,1.502152
53.25,1.545033
53.3,1.57152
53.35,1.537267
53.4,1.497422
53.45,1.48142
53.5,1.469174
53.55,1.495171
53.6,1.498991
53.65,1.526344
53.7,1.542954
53.75,1.558629
53.8,1.565565
53.85,1.549769
53.9,1.501653
53.95,1.436247
54,1.422121
54.05,1.433876
54.1,1.461161
54.15,1.478943
54.2,1.485142
54.25,1.481379
54.3,1.428617
54.35,1.407089
54.4,1.373904
54.45,1.3528
54.5,1.334042
54.55,1.296896
54.6,1.278833
54.65,1.269611
54.7,1.278863
54.75,1.262079
54.8,1.239877
54.85,1.208507
54.9,1.160275
54.95,1.10745
55,1.069836
55.05,1.079765
55.1,1.086385
55.15,1.112195
55.2,1.128631
55.25,1.125378
55.3,1.107198
55.35,1.068612
55.4,1.02449
55.45,0.9688346
55.5,0.9186105
55.55,0.8876805
55.6,0.9020501
55.65,0.9213012
55.7,0.9209991
55.75,0.9041044
55.8,0.8747163
55.85,0.8383901
55.9,0.8243204
55.95,0.8263854
56,0.8536667
56.05,0.8685956
56.1,0.8758351
56.15,0.8505357
56.2,0.8030375
56.25,0.7745
56.3,0.7953593
56.35,0.8093852
56.4,0.8025079
56.45,0.793458
56.5,0.7855415
56.55,0.7755656
56.6,0.8095821
56.65,0.8548141
56.7,0.838625
56.75,0.7833179
56.8,0.7688213
56.85,0.7521534
56.9,0.7521554
56.95,0.7685153
57,0.7848327
57.05,0.7449539
57.1,0.7020074
57.15,0.7078033
57.2,0.6914063
57.25,0.7061348
57.3,0.7160132
57.35,0.7235771
57.4,0.7368609
57.45,0.7533856
57.5,0.7671955
57.55,0.7755372
57.6,0.7827017
57.65,0.758428
57.7,0.7295772
57.75,0.7294987
57.8,0.7423244
57.85,0.7519265
57.9,0.7583592
57.95,0.742538
58,0.7236947
58.05,0.734068
58.1,0.7666734
58.15,0.7517393
58.2,0.7314136
58.25,0.6935717
58.3,0.6737194
58.35,0.6854324
58.4,0.7178403
58.45,0.7279645
58.5,0.7034602
58.55,0.6928336
58.6,0.6803507
58.65,0.6906967
58.7,0.692322
58.75,0.6875742
58.8,0.7273118
58.85,0.7359448
58.9,0.7395365
58.95,0.742258
59,0.7229548
59.05,0.6909854
59.1,0.6860546
59.15,0.7055801
59.2,0.7001556
59.25,0.7196465
59.3,0.7337289
59.35,0.7118031
59.4,0.6768723
59.45,0.6413937
59.5,0.6239069
59.55,0.5951874
59.6,0.5908362
59.65,0.5992846
59.7,0.6119975
59.75,0.6282811
59.8,0.6385541
59.85,0.6676846
59.9,0.6757565
59.95,0.6984705
60,0.710477
60.05,0.7016189
60.1,0.6595274
60.15,0.5938591
60.2,0.5848277
60.25,0.5865755
60.3,0.6101881
60.35,0.6390823
60.4,0.6406007
60.45,0.6459826
60.5,0.6590691
60.55,0.6733671
60.6,0.6778636
60.65,0.6823927
60.7,0.6570671
60.75,0.5910017
60.8,0.5656554
60.85,0.5542136
60.9,0.5772698
60.95,0.6370013
61,0.695436
61.05,0.6820288
61.1,0.6374428
61.15,0.6030022
61.2,0.5641111
61.25,0.5644003
61.3,0.5797067
61.35,0.5754702
61.4,0.555981
61.45,0.5807613
61.5,0.6197092
61.55,0.5930126
61.6,0.6051695
61.65,0.580807
61.7,0.5412709
61.75,0.5442056
61.8,0.5807094
61.85,0.6200401
61.9,0.6108935
61.95,0.6044487
62,0.5908086
62.05,0.5594349
62.1,0.5280405
62.15,0.5097327
62.2,0.5217339
62.25,0.5293258
62.3,0.5733312
62.35,0.5976101
62.4,0.5756154
62.45,0.5699129
62.5,0.5671771
62.55,0.5719711
62.6,0.5740435
62.65,0.5761948
62.7,0.5976973
62.75,0.621303
62.8,0.6350541
62.85,0.6108307
62.9,0.5910131
62.95,0.5821284
63,0.5846556
63.05,0.6045529
63.1,0.5938086
63.15,0.5680373
63.2,0.5339922
63.25,0.515031
63.3,0.5192035
63.35,0.5200405
63.4,0.5296308
63.45,0.5582784
63.5,0.6087979
63.55,0.6711841
63.6,0.7115326
63.65,0.7078756
63.7,0.6523167
63.75,0.5604162
63.8,0.508564
63.85,0.4803391
63.9,0.4527212
63.95,0.4968616
64,0.4914032
64.05,0.4989571
64.1,0.5146001
64.15,0.5382656
64.2,0.5569794
64.25,0.5578426
64.3,0.5806034
64.35,0.5836015
64.4,0.6088493
64.45,0.6182652
64.5,0.6196147
64.55,0.6163266
64.6,0.5778035
64.65,0.5335114
64.7,0.526871
64.75,0.538188
64.8,0.5525
64.85,0.5438169
64.9,0.5213208
64.95,0.5119501
65,0.5234438
65.05,0.5517829
65.1,0.5642231
65.15,0.5677021
65.2,0.5741265
65.25,0.5658788
65.3,0.5421331
65.35,0.5433592
65.4,0.5215405
65.45,0.4956415
65.5,0.4795685
65.55,0.4795685
65.6,0.4795685
65.65,0.4795685
65.7,0.4795685
65.75,0.4795685
65.8,0.4795685
65.85,0.4795685
65.9,0.4795685
65.95,0.4795685
66,0.4795685
66.05,0.4795685
66.1,0.4795685
66.15,0.4795685
66.2,0.4795685
66.25,0.4795685
66.3,0.4795685
66.35,0.4795685
66.4,0.4795685
66.45,0.4795685
66.5,0.4795685
66.55,0.4795685
66.6,0.4795685
66.65,0.4795685
66.7,0.4795685
66.75,0.4795685
66.8,0.4795685
66.85,0.4795685
66.9,0.4795685
66.95,0.4795685
67,0.4795685
67.05,0.4795685
67.1,0.4795685
67.15,0.4795685
67.2,0.4795685
67.25,0.4795685
67.3,0.4795685
67.35,0.4795685
67.4,0.4795685
67.45,0.4795685
67.5,0.4795685
67.55,0.4795685
67.6,0.4795685
67.65,0.4795685
67.7,0.4795685
67.75,0.4795685
67.8,0.4795685
67.85,0.4795685
67.9,0.4795685
67.95,0.4795685
68,0.4795685
68.05,0.4795685
68.1,0.4795685
68.15,0.4795685
68.2,0.4795685
68.25,0.4795685
68.3,0.4795685
68.35,0.4795685
68.4,0.4795685
68.45,0.4795685
68.5,0.4795685
68.55,0.4795685
68.6,0.4795685
68.65,0.4795685
68.7,0.4795685
68.75,0.4795685
68.8,0.4795685
68.85,0.4795685
68.9,0.4795685
68.95,0.4795685
69,0.4795685
69.05,0.4795685
69.1,0.4795685
69.15,0.4795685
69.2,0.4795685
69.25,0.4795685
69.3,0.4795685
69.35,0.4795685
69.4,0.4795685
69.45,0.4795685
69.5,0.4795685
69.55,0.4795685
69.6,0.4795685
69.65,0.4795685
69.7,0.4795685
69.75,0.4795685
69.8,0.4795685
69.85,0.4795685
69.9,0.4795685
69.95,0.4795685
 
Alignment,On
